Date,Close,High,Low,Open,Volume,VIX_Close,Log_Return,Target_Next_Return,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Lower,BB_Middle,BB_Upper,SMA_20,SMA_50,SMA_Ratio
2023-04-05,161.2728729248047,162.54328933366952,159.34264903941414,162.2379998945446,51511700,19.08,-0.011354533404474988,0.005480744355191958,64.83800763592765,3.987155594944028,0.41625534997376334,3.5709002449702645,145.61086753725354,155.56097030639648,165.51107307553943,155.56097030639648,150.56753540039062,1.033164087415838
2023-04-06,162.15919494628906,162.4546416380935,159.5395906537556,159.963052724609,45390100,18.4,0.005480744355191958,-0.016100957977183212,66.19224321326791,3.946772066600829,0.3006974573044512,3.646074609296378,146.49386469337443,156.2537841796875,166.01370366600057,156.2537841796875,151.02086944580077,1.0346502755088742
2023-04-10,159.56918334960938,159.56918334960938,157.64880179736934,158.96844706639095,47716900,18.97,-0.016100957977183212,-0.007620432368072169,59.03677258503951,3.663544478943237,0.013975895717487141,3.64956858322575,148.22274312376805,156.92001037597657,165.6172776281851,156.92001037597657,151.38110382080077,1.0365891542297945
2023-04-11,158.35781860351562,159.89412336543904,158.0722146254148,159.88428065231392,47644200,19.1,-0.007620432368072169,-0.004362595307143778,55.98827339586712,3.3032596430109606,-0.2770471521718316,3.5803067951827923,149.6982092924211,157.4286651611328,165.15912102984453,157.4286651611328,151.67836853027345,1.0379111186821057
2023-04-12,157.66847229003906,159.59869619161648,157.35332510698044,158.77145737665472,50133100,19.09,-0.004362595307143778,0.0335350422833194,54.27085024729308,2.9283506252594975,-0.5215649359386361,3.4499155611981336,150.79972196512054,157.79846267700196,164.7972033888834,157.79846267700196,152.01946807861327,1.0380148323858114
2023-04-13,163.04554748535156,163.28190788405584,158.96842452673738,159.1752417539843,68445600,17.8,0.0335350422833194,-0.0021163467944031455,63.63995312874608,3.030187443168529,-0.33578249442368335,3.3659699375922125,151.87653205513584,158.41741790771485,164.95830376029386,158.41741790771485,152.44274017333984,1.0391929305887662
2023-04-14,162.7008514404297,163.79399372639534,161.33196290458474,162.09025757823102,49386500,17.07,-0.0021163467944031455,0.00012116200378133571,62.75236828846376,3.047944952839458,-0.25441998780220354,3.3023649406416618,152.49603388360552,158.8783088684082,165.26058385321087,158.8783088684082,152.83669891357422,1.039529838041388
2023-04-17,162.72056579589844,162.87813940299813,161.53879379674336,162.58269264644778,41516200,16.95,0.00012116200378133571,0.007476444030600081,62.78433785452361,3.0286957713615834,-0.21893533542406285,3.2476311067856463,153.4742029722507,159.38204040527344,165.28987783829618,159.38204040527344,153.12505035400392,1.0408619624078765
2023-04-18,163.9416961669922,164.86742208466634,163.1341429104535,163.57732044379625,49923000,16.83,0.007476444030600081,0.006944319053646304,64.79968015159517,3.076511561671424,-0.13689563609137823,3.2134071977628023,153.9601826979263,159.82865142822266,165.697120158519,159.82865142822266,153.36545349121093,1.042142462920322
2023-04-19,165.08412170410156,165.60607111909823,163.02585218946155,163.2819130529251,47720200,16.46,0.006944319053646304,-0.0058635639045853845,66.62084381310135,3.1700477757101453,-0.03468753764212584,3.204735313352271,154.1140262773843,160.23981094360352,166.36559560982272,160.23981094360352,153.68318084716796,1.042663289894786
2023-04-20,164.1189727783203,165.3204450523275,163.04553091898333,163.56748026442403,52456400,17.17,-0.0058635639045853845,-0.009829006279650315,63.62590831022898,3.130213296610208,-0.05961761339365079,3.1898309100038587,154.74459848930206,160.67411270141602,166.60362691352998,160.67411270141602,153.9241793823242,1.0438523261658976
2023-04-21,162.5137481689453,163.9220227028112,161.991798793606,162.5432913390932,58337300,16.77,-0.009829006279650315,0.0018769284321531238,58.88452888602472,2.93527989489678,-0.2036408120856632,3.1389207069824434,155.3154814622763,160.97398834228517,166.63249522229404,160.97398834228517,154.18676208496095,1.0440195135142942
2023-04-24,162.81906127929688,163.08496487632468,161.400928797878,162.49407133338445,41949600,16.89,0.0018769284321531238,-0.009480523672016426,59.50267533255024,2.773459273925482,-0.29236914644556933,3.0658284203710515,155.7055352128191,161.2241325378418,166.7427298628645,161.2241325378418,154.4761004638672,1.0436833403595205
2023-04-25,161.28274536132812,163.78416246885476,161.24334444666383,162.68117729099055,48714100,18.76,-0.009480523672016426,-6.121385563812123e-05,55.020103390682785,2.492515246672042,-0.45865053895920793,2.95116578563125,156.5504752155313,161.4944641113281,166.43845300712493,161.4944641113281,154.7274249267578,1.0437352278548782
2023-04-26,161.2728729248047,162.76979197769046,160.32746143764658,160.58350725145092,45498800,18.84,-6.121385563812123e-05,0.027999533412488772,54.991434273108574,2.2432101278571395,-0.5663645262192887,2.809574654076428,157.75723116698578,161.7953254699707,165.8334197729556,161.7953254699707,154.92261413574218,1.0443622215682902
2023-04-27,165.8522491455078,165.99996498511996,162.68115222078845,162.68115222078845,64902300,17.03,0.027999533412488772,0.007512677888894818,64.28717135091051,2.3876283215726914,-0.3375570660029896,2.725185387575681,158.0938070962145,162.1715232849121,166.2492394736097,162.1715232849121,155.22219360351562,1.044770206631322
2023-04-28,167.10293579101562,167.27036709773776,165.33028575815172,165.9310218332577,55275900,15.78,0.007512677888894818,-0.0005304907145135682,66.33233704884944,2.5733369143353855,-0.12147877859223666,2.694815692927622,158.06714387514538,162.53196182250977,166.99677976987417,162.53196182250977,155.504833984375,1.0451891279395265
2023-05-01,167.01431274414062,167.86125191507637,166.07874407354768,166.70902333840385,52472900,16.08,-0.0005304907145135682,-0.006210585604005547,66.04372222078376,2.6824396779817903,-0.009900811956665478,2.6923404899384558,157.89095436457927,162.76289901733398,167.63484367008869,162.76289901733398,155.81760986328126,1.044573197857076
2023-05-02,165.9802703857422,167.76279339985444,164.99545801480568,167.50673256610264,48425700,17.78,-0.006210585604005547,-0.006488188922333595,62.62011795914425,2.6548622285677936,-0.02998260909652961,2.6848448376643232,157.82038999595332,162.87959899902344,167.93880800209357,162.87959899902344,156.1325521850586,1.0432135817902202
2023-05-03,164.90684509277344,168.32414556576836,164.6212560883793,166.925713661642,65136000,18.34,-0.006488188922333595,-0.009962824297984476,59.1899292339684,2.517371756470226,-0.1339784649552782,2.651350221425504,157.83361752359676,162.9692169189453,168.10481631429386,162.9692169189453,156.50619079589845,1.0412956579556356
2023-05-04,163.27206420898438,164.50307988258416,161.81454585901537,162.38573893481126,81235400,20.09,-0.009962824297984476,0.04585901080635303,54.310589474943036,2.250553432826905,-0.3206374308788793,2.5711908637057843,157.9920473535652,163.0691764831543,168.14630561274342,163.0691764831543,156.83866271972656,1.039725624124721
2023-05-05,170.93389892578125,171.65280778469676,168.1665634032941,168.38322333782398,113453200,17.19,0.04585901080635303,-0.00040347982471943537,67.7351658075162,2.627060895325741,0.04469602529596495,2.582364870029776,157.40771132151204,163.5079116821289,169.60811204274577,163.5079116821289,157.31472106933595,1.0393681568431434
2023-05-08,170.8649444580078,171.20963479482143,169.49605587870553,169.86043164324718,55962800,16.98,-0.00040347982471943537,-0.010021105263361613,67.54282184902361,2.886606717286469,0.24339347780535459,2.6432132394811143,157.46520608813205,164.07269973754882,170.68019338696558,164.07269973754882,157.84238311767578,1.0394717597188594
2023-05-09,169.16123962402344,170.9043468501181,168.993823309898,170.42179836441701,45326900,17.71,-0.010021105263361613,0.010366916819690552,62.797930099458235,2.9211507025243293,0.22234997043457216,2.698800732089757,158.19894004139255,164.6128707885742,171.02680153575588,164.6128707885742,158.31213897705078,1.0397994231663865
2023-05-10,170.92404174804688,171.38690478906514,169.28924951921832,170.39224965147537,53724500,16.94,0.010366916819690552,0.0010939695501398401,65.49863584188586,3.055548003387486,0.28539781703818257,2.770150186349303,159.13540105087853,165.2756492614746,171.41589747207067,165.2756492614746,158.82719604492186,1.0406004347941071
2023-05-11,171.1111297607422,171.93836845064925,169.55512459046415,171.20961699732078,49514700,16.93,0.0010939695501398401,-0.005432002415230302,65.78254859599501,3.1409483739837754,0.29663855010757745,2.844309823876198,159.13156190784593,165.67892837524414,172.22629484264235,165.67892837524414,159.38735717773437,1.0394734645765786
2023-05-12,170.18417358398438,171.65356424240227,168.63587209674515,171.21964497087455,45533100,17.03,-0.005432002415230302,-0.0029015828652880194,63.015639398178884,3.098117990704054,0.20304653346228463,2.8950714572417695,159.37524565307504,166.05309448242187,172.7309433117687,166.05309448242187,159.91716094970704,1.0383694501345264
2023-05-15,169.6910858154297,170.815324358024,169.09937498339835,170.76601261404946,37266700,17.12,-0.0029015828652880194,0.0,61.53297841487125,2.9899205978713894,0.07587931250369584,2.9140412853676936,159.72826823788571,166.40162048339843,173.07497272891115,166.40162048339843,160.33625885009766,1.0378290080908736
2023-05-16,169.6910858154297,170.74628490689332,169.42481443623242,169.61219003463674,42110300,17.99,0.0,0.0035966580104570007,61.532978414871245,2.8710773915452705,-0.034371115057938884,2.9054485066032094,159.9691981300069,166.6890899658203,173.4089818016337,166.6890899658203,160.70020721435546,1.0372674239522066
2023-05-17,170.30250549316406,170.53917778241149,168.06388478776768,169.3360585337975,57951600,16.87,0.0035966580104570007,0.013573508809049851,62.79194731558218,2.7940220059917067,-0.08914120048920227,2.883163206480909,160.09575494917945,166.95000915527345,173.80426336136745,166.95000915527345,161.1203060913086,1.036182298838615
2023-05-18,172.62986755371094,172.81724313624747,170.19401507639674,170.60820660461047,65496700,16.05,0.013573508809049851,0.0006282569496494246,67.19340758565099,2.887468782755576,0.0034444610197335024,2.8840243217358426,160.2267321509364,167.37555389404298,174.52437563714955,167.37555389404298,161.5619381713867,1.0359838201277898
2023-05-19,172.7383575439453,173.95134816577144,172.5213979143073,173.95134816577144,55809500,16.81,0.0006282569496494246,-0.005495800049775814,67.3870765272118,2.9364309143954586,0.04192527412769298,2.8945056402677656,160.73942628013316,167.88678436279298,175.0341424454528,167.88678436279298,162.05064697265624,1.0360142800980086
2023-05-22,171.7916259765625,172.2945846931845,171.0519949677244,171.57466634347682,43570900,17.21,-0.005495800049775814,-0.015271180776706476,63.8450797526347,2.865805212562634,-0.022960342164105363,2.8887655547267395,161.393305385518,168.33541259765624,175.27751980979448,168.33541259765624,162.56158630371092,1.0355177777556759
2023-05-23,169.18809509277344,170.98293990870613,168.91196743614205,170.73639628329747,50747300,18.53,-0.015271180776706476,0.0016308974720518484,55.24529807919002,2.570123863273807,-0.2549133531623462,2.825037216436153,162.5853324570167,168.7306800842285,174.87602771144032,168.7306800842285,162.9816537475586,1.0352740704519696
2023-05-24,169.46424865722656,170.03623176135926,168.16250594092847,168.72461766792532,45143500,20.03,0.0016308974720518484,0.0066701183080008185,55.9234702879584,2.3312048698184356,-0.395065877294174,2.7262707471126095,164.0335710721033,169.1402488708496,174.2469266695959,169.1402488708496,163.36548828125,1.0353487180821066
2023-05-25,170.59837341308594,171.49578098867764,169.3163432435991,170.02639025907388,56058300,19.14,0.0066701183080008185,0.014005953970556076,58.69188744365357,2.2079226774667404,-0.41467845571669537,2.622601133183436,164.46675696356218,169.3775550842285,174.28835320489483,169.3775550842285,163.76412689208985,1.03427752034997
2023-05-26,173.00457763671875,173.33988838819255,170.7166607230928,170.92376397994929,54835000,17.95,0.014005953970556076,0.010603375217842203,63.876019699920825,2.2781204685070406,-0.2755845317411163,2.553705000248157,164.63637622709555,169.67263717651366,174.70889812593177,169.67263717651366,164.15455780029296,1.0336151456905258
2023-05-30,174.84877014160156,176.51540772383512,174.1288668535482,174.51347436884586,55964400,17.46,0.010603375217842203,-0.0002820042675434146,67.26671499746745,2.45427232263458,-0.07954614209086186,2.533818464725442,164.70756344203343,170.06436004638672,175.42115665074002,170.06436004638672,164.59861450195314,1.0332065100363814
2023-05-31,174.79946899414062,176.8704419237823,174.31623796446905,174.87836477742368,99625300,17.94,-0.0002820042675434146,0.015895556414051607,67.08543209467577,2.560381264132104,0.02125023952532956,2.5391310246067746,165.11405102621157,170.50531997680665,175.89658892740172,170.50531997680665,164.99441436767577,1.033400558620429
2023-06-01,177.60020446777344,177.6297885060057,174.4838886927619,175.24324745233199,68901800,15.65,0.015895556414051607,0.0047638741240187766,71.7441346963565,2.8377574097646345,0.23890110812628773,2.598856301638347,165.5495085244315,171.13998794555664,176.73046736668178,171.13998794555664,165.40919982910157,1.0346461268319782
2023-06-02,178.4482879638672,179.2668146743205,176.78165050926717,178.52718373632618,61996900,14.6,0.0047638741240187766,-0.007599957802882706,72.99077223267611,3.090389171304537,0.39322629573295176,2.697162875571585,166.67848424528253,171.89879913330077,177.119114021319,171.89879913330077,165.8695068359375,1.0363496124898164
2023-06-05,177.09722900390625,182.39298156722955,175.57851175717974,180.10506441660397,121946500,14.73,-0.007599957802882706,-0.002062395593050509,67.85469150063335,3.145325145262774,0.35852981575295084,2.786795329509823,166.5421311916674,172.20696563720702,177.87180008274663,172.20696563720702,166.28112670898437,1.0356374715850567
2023-06-06,176.73236083984375,177.62976831057978,174.97695616659206,177.4818481362361,64848400,13.96,-0.002062395593050509,-0.007786532917744066,66.49389860641139,3.123415697011268,0.2692962940011556,2.8541194030101122,166.54368305658525,172.50033645629884,178.45698985601243,172.50033645629884,166.65945037841797,1.0350468339156196
2023-06-07,175.361572265625,178.70470351330488,174.8684849721747,175.97299569419778,61944600,13.94,-0.007786532917744066,0.015346768425696582,61.503543202467355,2.961305038506026,0.0857485083967311,2.875556530109295,166.93628303296538,172.81035308837892,178.68442314379246,172.81035308837892,167.04915954589845,1.0344880127391334
2023-06-08,178.0735626220703,178.33981894141047,175.0065588784877,175.44046308150416,50214900,13.65,0.015346768425696582,0.0021574401527993895,66.81057570189287,3.016889308413454,0.11306622264332677,2.903823085770127,166.9370841242018,173.16782913208007,179.39857413995836,173.16782913208007,167.50551788330077,1.0338037296939924
2023-06-09,178.45816040039062,179.71059129506313,178.13272098000036,178.99068805786467,48900000,13.83,0.0021574401527993895,0.015517811747354643,67.49493680323413,3.056737897541268,0.12233184941691277,2.9344060481243552,166.9751567856089,173.5351806640625,180.0952045425161,173.5351806640625,167.908115234375,1.0335127663236106
2023-06-12,181.24903869628906,181.34766218390052,178.468033910057,178.76388932505995,54274900,15.01,0.015517811747354643,-0.0026153145639061194,72.00591461311784,3.2757578482681424,0.2730814401150292,3.002676408153113,166.9145496285803,174.08842391967772,181.26229821077516,174.08842391967772,168.33521270751953,1.0341771107757136
2023-06-13,180.775634765625,181.6040176863898,179.917667815392,180.27269121683804,54929100,14.61,-0.0026153145639061194,0.0034853440162547393,70.2256238977196,3.3722596858699205,0.29566662217344586,3.0765930636964747,167.20543136310044,174.6426513671875,182.07987137127458,174.6426513671875,168.7028140258789,1.035208881224693
2023-06-14,181.40679931640625,181.84071851135664,179.50348972235338,180.83481629104696,57462900,13.88,0.0034853440162547393,0.011136565620760064,71.24635440254197,3.4597855377755877,0.3065539792632901,3.1532315585122976,167.60040969737605,175.22843704223632,182.8564643870966,175.22843704223632,169.05802459716796,1.036498784720638
2023-06-15,183.43833923339844,183.94129793003785,181.23917400121888,181.4166932611595,65433200,14.5,0.011136565620760064,-0.005877083558663412,74.3003165045938,3.650992332073969,0.39820861884933656,3.2527837132246322,167.81746334062365,175.88522872924804,183.95299411787244,175.88522872924804,169.46450164794922,1.0378883307056095
2023-06-16,182.36341857910156,184.4048073735327,181.7224110612984,184.14839232814637,101256200,13.54,-0.005877083558663412,0.0004865204407360498,70.06019961331769,3.673442818636488,0.33652728432948464,3.3369155343070034,167.98052190845135,176.37190628051758,184.7632906525838,176.37190628051758,169.88631256103517,1.038176081531891
2023-06-20,182.45216369628906,183.52710548415504,181.86046794433722,181.86046794433722,49799100,13.88,0.0004865204407360498,-0.005691582448381618,70.21134358273386,3.656249017529376,0.2554667865778981,3.400782230951478,168.24219629886764,176.85759658813475,185.47299687740187,176.85759658813475,170.29217193603515,1.0385538840538466
2023-06-21,181.4166717529297,182.8466218007744,180.06560242478363,182.34366316376426,49515700,13.2,-0.005691582448381618,0.016390439252538472,66.02316489550286,3.518508089356601,0.09418068672409863,3.4243274026325023,168.83456003504995,177.33884887695314,185.84313771885633,177.33884887695314,170.72912170410157,1.0387147026053773
2023-06-22,184.4146728515625,184.4639845971855,181.13070922445527,181.19974867789384,51245300,12.91,0.016390439252538472,-0.0017128961118708823,71.35147954699555,3.609651232253441,0.14825906369675046,3.4613921685566904,169.9312768879115,178.10017776489258,186.26907864187365,178.10017776489258,171.2502587890625,1.039999466419887
2023-06-23,184.09906005859375,184.96689848868263,182.45215034536935,182.98469303577104,53117000,13.44,-0.0017128961118708823,-0.007581599772777506,70.1050612716937,3.614746962066789,0.12268383480807898,3.49206312725871,171.29065664114498,178.83191833496093,186.3731800287769,178.83191833496093,171.7788705444336,1.0410588785930044
2023-06-26,182.7085723876953,185.4501365723536,182.6691169769034,184.24700235631448,48088700,14.25,-0.007581599772777506,0.014946714171706309,64.73936041237738,3.4666235519962925,-0.020351660209934508,3.486975212206227,172.74030235719283,179.43742828369142,186.13455421019,179.43742828369142,172.17213104248046,1.042197870219881
2023-06-27,185.45997619628906,185.78541559077308,183.10301971608257,183.31997931240525,50730800,13.74,0.014946714171706309,0.0063077808600322145,69.68386506711279,3.5305519698403316,0.03486140610728361,3.495690563733048,173.5580424672066,180.06019821166993,186.56235395613325,180.06019821166993,172.62731353759764,1.0430574080181896
2023-06-28,186.63351440429688,187.2745217767789,185.00633258317922,185.33175690914044,51216800,13.43,0.0063077808600322145,0.0017950207648900934,71.5183943825853,3.6340197101592935,0.11066331714099631,3.523356393018297,174.00871799371058,180.6494354248047,187.2901528558988,180.6494354248047,173.10557250976564,1.0435795497837799
2023-06-29,186.9688262939453,187.4422009047134,186.32781886596203,186.4658826988121,46347300,13.54,0.0017950207648900934,0.022839733381602147,72.03903657341456,3.7004193758494353,0.1416503862649101,3.558768989584525,174.64271514642738,181.2579032897949,187.87309143316244,181.2579032897949,173.5661151123047,1.044316185636311
2023-06-30,191.2882843017578,191.79122791985353,188.6157445714927,188.98063939826477,85213200,13.59,0.022839733381602147,-0.00781499066759685,77.69536894073319,4.054844033342704,0.39686003500654277,3.657983998336161,174.2395132824805,181.94230728149415,189.64510128050782,181.94230728149415,174.09019836425782,1.0451036818328334
2023-07-03,189.7991943359375,191.19956064074086,189.10885998965753,191.10093714903454,31458200,13.57,-0.00781499066759685,-0.005888828509817074,72.26781582085191,4.167530317201113,0.407637055091961,3.7598932621091516,174.26672787245755,182.50985260009764,190.75297732773774,182.50985260009764,174.60380279541016,1.045279940517397
2023-07-05,188.68478393554688,190.311965971159,187.98459336367247,188.92147125163748,46920300,14.18,-0.005888828509817074,0.0025055829781929985,68.41591587854174,4.119425233387261,0.28762557702248737,3.831799656364774,174.82043070324977,183.0892303466797,191.35802999010963,183.0892303466797,175.1272235107422,1.045464129884119
2023-07-06,189.15814208984375,189.36524537083605,186.5842258571581,187.2153769807983,45094300,15.44,0.0025055829781929985,-0.005908601246527864,69.16765307835186,4.07255181269764,0.19260172506629258,3.879950087631347,175.5795030452598,183.71051940917968,191.84153577309957,183.71051940917968,175.65400512695314,1.045865816019417
2023-07-07,188.0437774658203,190.0062704618662,187.60987325439862,188.76369580404943,46815000,14.83,-0.005908601246527864,-0.010915077151594132,65.23145489637368,3.900521592147527,0.01645720361294334,3.8840643885345836,176.97445428329473,184.34462966918946,191.71480505508418,184.34462966918946,176.18922576904296,1.0462877560449524
2023-07-10,186.00242614746094,187.36335216128748,184.45412451748925,186.6434337363263,59922200,15.07,-0.010915077151594132,-0.002814079474428831,58.6473406151764,3.5584468515949936,-0.2604940295516722,3.818940881146666,177.93113761070182,184.74107284545897,191.55100808021612,184.74107284545897,176.68381683349608,1.0456026825566935
2023-07-11,185.479736328125,186.68287064614393,184.02020200954667,186.54480679233018,46638100,14.84,-0.002814079474428831,0.008945440413585599,57.05924272095528,3.2081914213963216,-0.4885995678002759,3.6967909891965975,178.91993003158709,185.0921516418457,191.26437325210432,185.0921516418457,177.07636657714843,1.0452673906724022
2023-07-12,187.14637756347656,189.04968751691854,185.86434744027207,187.05761040387253,60750200,13.54,0.008945440413585599,0.004049085306653734,60.712391075022715,3.0301656253838587,-0.5333002910501912,3.56346591643405,179.41721130573967,185.38701858520508,191.3568258646705,185.38701858520508,177.47723541259765,1.0445678746021643
2023-07-13,187.9056854248047,188.5467078881079,187.15619821079162,187.86624506525828,41342300,13.61,0.004049085306653734,0.0007870491220184261,62.286570021081225,2.9167264906608636,-0.517391540618549,3.4341180312794126,180.07377799228823,185.74352111816407,191.4132642440399,185.74352111816407,177.89506286621094,1.0441184714488434
2023-07-14,188.0536346435547,188.53685056119244,187.00829198764853,187.59998771190843,41616200,13.34,0.0007870491220184261,0.0171575546459684,62.601010057490534,2.806412844260649,-0.5021641496150111,3.30857699387566,180.68976256818647,186.07586288452148,191.4619632008565,186.07586288452148,178.33653015136719,1.0433973495311666
2023-07-17,191.30801391601562,191.63345333608896,189.15814548736353,189.24689758888442,50520200,13.48,0.0171575546459684,-0.0013411116026857892,68.76928714902978,2.947611463895413,-0.2887724239841978,3.2363838878796107,180.77070349043768,186.46934661865234,192.167989746867,186.46934661865234,178.86455352783204,1.0425170495820848
2023-07-18,191.05162048339844,191.6433313227349,189.75973403360663,190.67688432979497,48288200,13.3,-0.0013411116026857892,0.007046729406090455,67.82024226251168,3.004193111846149,-0.18575262082676947,3.1899457326729186,181.1987236096194,186.90375671386718,192.60878981811496,186.90375671386718,179.4201446533203,1.0417099878890794
2023-07-19,192.4026641845703,195.48938034906212,189.9865244553515,190.4303150490968,80507300,13.76,0.007046729406090455,-0.01014863192500154,70.15734035257688,3.12206320977171,-0.05430601832096693,3.176369228092677,181.6011490918385,187.40128173828126,193.20141438472402,187.40128173828126,179.8495199584961,1.0419893352038296
2023-07-20,190.4599151611328,193.7537348839622,189.8386203157028,192.39280905028917,59581200,13.99,-0.01014863192500154,-0.006180824304959901,63.06463318245677,3.0238553790999276,-0.12201107919419929,3.145866458294127,182.60638067763978,187.85344390869142,193.10050713974306,187.85344390869142,180.2414193725586,1.0422323823382615
2023-07-21,189.28634643554688,192.2744541324422,188.58615588066942,191.4164870851642,71951700,13.6,-0.006180824304959901,0.004211249578229845,59.17294017754676,2.8188340136653096,-0.261625955703054,3.0804599693683636,183.06314705998878,188.09702758789064,193.1309081157925,188.09702758789064,180.64392150878905,1.041258548955598
2023-07-24,190.0851593017578,192.21530010696893,189.59207198839397,190.73603816687742,45377800,13.91,0.004211249578229845,0.004503459005212391,60.939824421943314,2.689804237895288,-0.3125245851784606,3.0023288230737486,183.64497442873514,188.39633255004884,193.14769067136254,188.39633255004884,181.0271438598633,1.0407076449037398
2023-07-25,190.94313049316406,191.75180092732498,190.25281124926505,190.65714646634552,37283200,13.86,0.004503459005212391,0.004534739691367467,62.801882785253994,2.6265016398070884,-0.30066174661332834,2.9271633864204167,184.71850823719737,188.80806045532228,192.89761267344718,188.80806045532228,181.4237838745117,1.0407018111027724
2023-07-26,191.81097412109375,192.93521264770516,190.64729522856234,190.9924473358141,47471900,13.19,0.004534739691367467,-0.006602780812960177,64.63819683594065,2.6162036356718943,-0.24876780059881787,2.864971436270712,185.1403060903975,189.1256103515625,193.1109146127275,189.1256103515625,181.8563198852539,1.0399727129136636
2023-07-27,190.5486602783203,194.47363103189025,189.8879250921341,193.3099522093675,47460200,14.41,-0.006602780812960177,0.013417646538270173,59.99862557454926,2.4776237118043127,-0.3098781795731198,2.7875018913774325,185.46231696424837,189.32136764526368,193.18041832627898,189.32136764526368,182.27347137451173,1.0386666047319133
